issue_date,applicant_id,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default,GDP,Unemployment,InterestRate,CPI,ConsumerSentiment,income_buckets
2015-02-19,201502_60,2015,2,MW,1.0,female,white,18-29,bachelor,employed,54462.14805097001,570,17554.39,0.19,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-22,201502_61,2015,2,S,1.0,male,white,30-44,highschool,employed,52628.138266309645,619,16963.25,0.152,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-05,201502_62,2015,2,NE,1.0,male,white,30-44,bachelor,self-employed,74745.82965250628,680,24092.29,0.229,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-27,201502_63,2015,2,MW,1.0,male,white,30-44,master,employed,92958.58181928792,630,29962.67,0.158,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-02,201502_64,2015,2,W,1.0,female,black,30-44,master,employed,79775.77061364368,639,25713.55,0.164,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-15,201502_65,2015,2,S,1.0,female,asian,45-59,highschool,employed,53870.822867944924,582,17363.79,0.158,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-07,201502_66,2015,2,MW,1.0,female,white,18-29,master,employed,100145.0278116574,587,32279.03,0.238,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-04,201502_67,2015,2,W,1.0,male,white,18-29,other,employed,52224.66355504058,605,16833.2,0.348,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-01,201502_68,2015,2,S,1.0,female,black,45-59,master,employed,61311.8507882494,619,19762.21,0.314,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-13,201502_69,2015,2,MW,1.0,female,white,30-44,highschool,employed,46589.532413341396,584,15016.87,0.382,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-20,201502_70,2015,2,S,1.0,male,white,18-29,master,employed,96103.30989910023,651,30976.29,0.43,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-22,201502_71,2015,2,S,1.0,male,white,45-59,highschool,employed,65430.29127202185,582,21089.68,0.302,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-07,201502_72,2015,2,MW,1.0,male,white,30-44,other,employed,37259.166036280636,560,12009.48,0.32,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-15,201502_73,2015,2,MW,1.0,male,white,45-59,bachelor,employed,76962.0406241963,647,24806.62,0.256,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-23,201502_74,2015,2,MW,1.0,female,white,45-59,highschool,employed,56078.0713826637,638,18075.24,0.284,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-14,201502_75,2015,2,S,1.0,male,white,30-44,master,employed,74824.97066449157,597,24117.79,0.384,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-23,201502_76,2015,2,MW,1.0,female,hispanic,30-44,highschool,employed,58798.51084014556,657,18952.1,0.274,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-19,201502_77,2015,2,W,1.0,male,white,60+,other,employed,34085.95288260248,581,10986.68,0.318,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-22,201502_78,2015,2,S,1.0,male,asian,18-29,other,employed,51892.36322733794,602,16726.09,0.232,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-24,201502_79,2015,2,NE,1.0,male,white,45-59,bachelor,employed,78028.3103676713,608,25150.3,0.2,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-20,201502_80,2015,2,S,1.0,male,white,18-29,highschool,employed,41973.363687294725,613,13528.97,0.32,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-24,201502_81,2015,2,MW,1.0,female,black,30-44,bachelor,employed,83281.17466331541,618,26843.42,0.258,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-18,201502_82,2015,2,S,1.0,female,white,30-44,highschool,unemployed,8754.536724037218,588,2821.79,0.205,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-10,201502_83,2015,2,S,1.0,female,white,60+,highschool,unemployed,8754.536724037218,543,2821.79,0.406,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-09,201502_84,2015,2,NE,1.0,female,white,60+,master,employed,112238.40258102064,577,36177.0,0.25,0.0157,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-25,201502_85,2015,2,MW,1.0,male,black,18-29,highschool,employed,44140.41793527927,630,14227.46,0.266,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-08,201502_86,2015,2,NE,1.0,male,white,18-29,bachelor,self-employed,81248.65575843751,593,26188.29,0.308,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-26,201502_87,2015,2,NE,1.0,male,white,45-59,other,employed,44942.16935163751,594,14485.89,0.25,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-10,201502_88,2015,2,MW,1.0,female,black,30-44,highschool,employed,39272.22798328937,599,12658.33,0.26,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-17,201502_89,2015,2,MW,1.0,male,white,18-29,highschool,employed,64465.51943869114,661,20778.71,0.186,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-02,201502_90,2015,2,W,1.0,male,black,45-59,other,employed,28360.825103380197,589,9141.34,0.337,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-06,201502_91,2015,2,MW,1.0,female,asian,30-44,highschool,employed,49086.939104607496,584,15821.84,0.342,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-26,201502_92,2015,2,MW,1.0,male,other,60+,master,employed,92683.22975297514,609,29873.92,0.34,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-05,201502_93,2015,2,S,1.0,male,white,18-29,other,employed,35282.30409862579,590,11372.29,0.32,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-09,201502_94,2015,2,NE,1.0,male,hispanic,30-44,phd,employed,107515.05643912994,597,34654.55,0.294,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-05,201502_95,2015,2,W,1.0,female,white,30-44,bachelor,employed,85011.85902829033,615,27401.26,0.186,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-18,201502_96,2015,2,S,1.0,female,white,45-59,highschool,employed,55983.13937506243,599,18044.64,0.306,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-26,201502_97,2015,2,S,1.0,female,white,30-44,highschool,employed,39824.015489834535,651,12836.19,0.266,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-20,201502_98,2015,2,NE,1.0,male,asian,30-44,master,employed,110473.06119378946,633,35607.99,0.216,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-02-09,201502_99,2015,2,MW,1.0,female,white,18-29,master,employed,81278.3445811029,555,26197.86,0.358,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-26,201503_0,2015,3,NE,1.0,female,white,60+,bachelor,employed,77165.86812547369,600,24872.32,0.198,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-18,201503_1,2015,3,S,1.0,female,other,18-29,other,employed,38345.45083934098,570,12359.61,0.292,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-09,201503_2,2015,3,NE,1.0,female,white,30-44,bachelor,employed,74068.41454397119,640,23873.94,0.292,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-06,201503_3,2015,3,S,1.0,female,white,45-59,master,employed,69464.63348738902,599,22390.04,0.268,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-11,201503_4,2015,3,S,1.0,female,white,45-59,highschool,employed,45176.5720724236,594,14561.44,0.262,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-25,201503_5,2015,3,S,1.0,female,black,30-44,bachelor,employed,44478.86832503055,568,14336.55,0.23,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-06,201503_6,2015,3,S,1.0,female,asian,18-29,highschool,unemployed,18003.34364834267,530,5802.89,0.292,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-06,201503_7,2015,3,S,1.0,female,white,18-29,highschool,self-employed,52243.3654341173,564,16839.23,0.354,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-13,201503_8,2015,3,S,1.0,male,white,30-44,bachelor,self-employed,37857.27598526685,575,12202.26,0.106,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-11,201503_9,2015,3,NE,1.0,female,hispanic,30-44,other,employed,54330.74245474221,586,17512.04,0.246,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-14,201503_10,2015,3,S,1.0,male,white,60+,bachelor,employed,59519.27184863554,595,19184.42,0.258,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-02,201503_11,2015,3,NE,1.0,female,white,18-29,highschool,employed,46826.38640441023,593,15093.21,0.352,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-08,201503_12,2015,3,W,1.0,female,black,45-59,highschool,employed,31472.701784135563,567,10144.37,0.176,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-03,201503_13,2015,3,NE,1.0,female,hispanic,18-29,highschool,employed,45495.88285626195,638,14664.36,0.223,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-23,201503_14,2015,3,MW,1.0,female,white,18-29,bachelor,employed,68305.24830268296,639,22016.34,0.338,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-21,201503_15,2015,3,S,1.0,female,asian,30-44,master,self-employed,98430.24387400752,625,31726.31,0.114,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-03,201503_16,2015,3,MW,1.0,male,hispanic,30-44,other,employed,27441.171963690995,591,8844.92,0.34,0.01,1,18063.529,5.5,1.98,235.342,95.4,
2015-03-01,201503_17,2015,3,NE,1.0,female,white,45-59,highschool,self-employed,60808.14043262545,593,19197.32,0.264,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-24,201503_18,2015,3,S,1.0,male,other,60+,bachelor,employed,67116.44650543477,510,21188.87,0.346,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-19,201503_19,2015,3,S,1.0,male,asian,30-44,bachelor,employed,73548.00234891717,613,23219.33,0.172,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-18,201503_20,2015,3,S,1.0,male,asian,60+,bachelor,employed,70616.71523998915,621,22293.92,0.208,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-17,201503_21,2015,3,MW,1.0,female,asian,45-59,bachelor,employed,73291.41104082791,556,23138.33,0.078,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-20,201503_22,2015,3,S,1.0,female,white,30-44,bachelor,employed,60498.25036416068,624,19099.49,0.192,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-24,201503_23,2015,3,MW,1.0,female,white,45-59,bachelor,employed,68423.6512912394,600,21601.56,0.234,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_24,2015,3,S,1.0,male,white,30-44,highschool,employed,38518.89865422622,608,12160.54,0.11,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-03,201503_25,2015,3,S,1.0,female,white,18-29,master,employed,75608.26185066864,614,23869.76,0.27,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-01,201503_26,2015,3,S,1.0,male,white,45-59,highschool,unemployed,10036.476035539814,626,3168.55,0.108,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-04,201503_27,2015,3,NE,1.0,male,hispanic,18-29,bachelor,employed,57235.912143892194,607,18069.56,0.28,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_28,2015,3,NE,1.0,female,hispanic,30-44,bachelor,self-employed,63109.262161175706,637,19923.79,0.328,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_29,2015,3,NE,1.0,male,black,45-59,bachelor,employed,57960.99724230601,638,18298.47,0.246,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-17,201503_30,2015,3,NE,1.0,male,hispanic,18-29,phd,employed,119641.9104701594,599,37771.33,0.414,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-11,201503_31,2015,3,MW,1.0,male,asian,18-29,phd,employed,140296.5291920173,627,44292.05,0.352,0.0804,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-02,201503_32,2015,3,S,1.0,male,white,60+,master,employed,93181.87564973105,647,29417.81,0.331,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_33,2015,3,NE,1.0,male,white,30-44,bachelor,employed,77049.71648599736,601,24324.84,0.194,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-16,201503_34,2015,3,W,1.0,male,white,18-29,master,employed,105544.92120910977,629,33320.86,0.242,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-02,201503_35,2015,3,NE,1.0,female,asian,45-59,bachelor,employed,81179.83555105234,661,25628.73,0.272,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-19,201503_36,2015,3,S,1.0,female,white,30-44,master,employed,89826.80514950445,619,28358.6,0.138,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-23,201503_37,2015,3,S,1.0,female,black,30-44,bachelor,employed,60270.06013704499,567,19027.45,0.28,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-19,201503_38,2015,3,MW,1.0,female,white,60+,other,employed,22033.446438792194,559,6956.03,0.215,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_39,2015,3,NE,1.0,male,asian,45-59,other,employed,53575.32238141908,679,16913.9,0.34,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-16,201503_40,2015,3,S,1.0,female,asian,30-44,master,employed,109652.44237646645,633,34617.62,0.296,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-22,201503_41,2015,3,MW,1.0,female,black,45-59,highschool,employed,31448.39938823385,540,9928.36,0.324,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-19,201503_42,2015,3,W,1.0,male,other,45-59,highschool,employed,41144.92537897204,535,12989.58,0.194,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-09,201503_43,2015,3,S,1.0,female,hispanic,18-29,master,employed,69736.75633959343,593,22016.11,0.37,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-01,201503_44,2015,3,W,1.0,male,hispanic,18-29,highschool,employed,28618.15023049434,579,9034.84,0.398,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-10,201503_45,2015,3,NE,1.0,male,hispanic,18-29,master,employed,88002.189405804,657,27782.57,0.294,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-19,201503_46,2015,3,S,1.0,male,asian,45-59,bachelor,employed,72889.97745574931,642,23011.59,0.196,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-01,201503_47,2015,3,S,1.0,female,black,30-44,bachelor,employed,53868.50178926614,598,17006.45,0.198,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-02,201503_48,2015,3,S,1.0,female,white,30-44,phd,employed,111274.17322383888,624,35129.6,0.334,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-16,201503_49,2015,3,NE,1.0,female,white,60+,bachelor,self-employed,57648.984455279366,617,18199.96,0.426,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-12,201503_50,2015,3,S,1.0,male,white,45-59,bachelor,employed,66048.41269130756,547,20851.69,0.178,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-08,201503_51,2015,3,MW,1.0,male,white,18-29,bachelor,employed,71387.77276799253,680,22537.34,0.223,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-23,201503_52,2015,3,S,1.0,male,white,30-44,bachelor,employed,57833.44586269631,628,18258.2,0.312,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-18,201503_53,2015,3,MW,1.0,male,other,30-44,master,employed,87278.2368989216,659,27554.01,0.194,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-02,201503_54,2015,3,W,1.0,female,hispanic,30-44,highschool,employed,45721.177641545575,557,14434.32,0.318,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_55,2015,3,NE,1.0,male,hispanic,45-59,other,employed,31926.24514863212,633,10079.22,0.28,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_56,2015,3,W,1.0,female,white,45-59,phd,employed,133568.01863558308,634,42167.84,0.246,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-06,201503_57,2015,3,W,1.0,female,white,30-44,highschool,employed,46698.24817582088,566,14742.78,0.278,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-21,201503_58,2015,3,W,1.0,male,white,30-44,master,employed,108373.53080577523,637,34213.86,0.274,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-26,201503_59,2015,3,S,1.0,female,white,45-59,bachelor,employed,60521.743548498096,604,19106.9,0.234,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-06,201503_60,2015,3,MW,1.0,male,white,30-44,highschool,employed,29126.306297590556,554,9195.27,0.124,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-09,201503_61,2015,3,W,1.0,male,white,18-29,other,employed,47967.80777643839,569,15143.59,0.31,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-16,201503_62,2015,3,NE,1.0,male,hispanic,30-44,highschool,self-employed,41005.23909009715,558,12945.48,0.358,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-11,201503_63,2015,3,S,1.0,female,black,18-29,highschool,employed,21772.324764577268,549,6873.59,0.184,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-07,201503_64,2015,3,S,1.0,male,white,60+,bachelor,self-employed,64887.09648133558,594,20485.06,0.169,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-10,201503_65,2015,3,S,1.0,female,white,18-29,bachelor,self-employed,64322.79623403907,559,20306.91,0.328,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-10,201503_66,2015,3,NE,1.0,female,white,30-44,bachelor,employed,64234.335442142314,584,20278.98,0.25,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_67,2015,3,S,1.0,male,white,30-44,master,employed,75402.27041756874,660,23804.73,0.276,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-20,201503_68,2015,3,W,1.0,female,hispanic,60+,bachelor,employed,67879.89949029862,633,21429.9,0.188,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-18,201503_69,2015,3,NE,1.0,female,white,18-29,bachelor,employed,65433.0271726511,572,20657.41,0.378,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-24,201503_70,2015,3,W,1.0,male,white,18-29,highschool,employed,56741.72470568346,638,17913.54,0.3,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-20,201503_71,2015,3,NE,1.0,male,white,18-29,bachelor,employed,75225.34883377522,544,23748.88,0.346,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-09,201503_72,2015,3,MW,1.0,female,white,18-29,highschool,employed,31242.73155271435,678,9863.43,0.32,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-15,201503_73,2015,3,NE,1.0,male,black,18-29,highschool,employed,30134.798156923203,632,9513.65,0.31,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-04,201503_74,2015,3,NE,1.0,female,asian,30-44,bachelor,self-employed,89006.52842952147,600,28099.64,0.292,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-08,201503_75,2015,3,W,1.0,male,black,18-29,highschool,employed,57427.37404563191,613,18130.0,0.31,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-09,201503_76,2015,3,MW,1.0,male,white,18-29,highschool,employed,48849.52489035431,552,15421.95,0.215,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_77,2015,3,MW,1.0,male,white,45-59,highschool,employed,40759.54223388153,599,12867.92,0.324,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-09,201503_78,2015,3,NE,1.0,male,white,30-44,other,self-employed,33988.931632236636,587,10730.41,0.304,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-26,201503_79,2015,3,S,1.0,female,hispanic,30-44,other,employed,39130.48729460593,562,12353.62,0.1,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-04,201503_80,2015,3,S,1.0,male,white,30-44,bachelor,employed,63920.456575735334,591,20179.89,0.202,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-17,201503_81,2015,3,MW,1.0,female,white,60+,other,employed,21572.406179402966,568,6810.48,0.31,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-16,201503_82,2015,3,MW,1.0,female,black,18-29,master,employed,82553.71222500644,582,26062.47,0.169,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-15,201503_83,2015,3,W,1.0,female,black,45-59,bachelor,employed,77758.37361391261,579,24548.56,0.314,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-03,201503_84,2015,3,MW,1.0,female,white,45-59,highschool,self-employed,46687.07327271089,549,14739.26,0.238,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-25,201503_85,2015,3,MW,1.0,male,white,18-29,master,employed,75326.9261142644,653,23780.95,0.391,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-20,201503_86,2015,3,MW,1.0,male,white,60+,master,employed,80232.50363441627,593,25329.65,0.238,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-05,201503_87,2015,3,S,1.0,female,hispanic,30-44,bachelor,unemployed,8629.26881080397,534,2724.29,0.198,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-23,201503_88,2015,3,MW,1.0,male,white,18-29,master,employed,104317.59109273514,666,32933.39,0.32,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-05,201503_89,2015,3,S,1.0,female,hispanic,45-59,bachelor,employed,52943.37945323188,610,16714.39,0.246,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-20,201503_90,2015,3,MW,1.0,male,white,45-59,master,unemployed,42588.55890467549,636,13445.34,0.19,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-15,201503_91,2015,3,W,1.0,female,other,30-44,other,employed,63923.78963081351,640,20180.94,0.402,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-18,201503_92,2015,3,MW,1.0,female,hispanic,18-29,bachelor,employed,50201.56951421709,664,15848.79,0.229,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-15,201503_93,2015,3,S,1.0,female,white,30-44,master,employed,74877.58930069984,617,23639.09,0.09,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-02,201503_94,2015,3,MW,1.0,female,hispanic,45-59,bachelor,employed,64975.050303689706,552,20512.83,0.358,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_95,2015,3,NE,1.0,female,white,30-44,bachelor,employed,54692.931344864344,613,17266.73,0.207,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-04,201503_96,2015,3,S,1.0,female,hispanic,30-44,master,employed,69538.326303289,592,21953.47,0.226,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-10,201503_97,2015,3,MW,1.0,female,black,18-29,highschool,employed,29486.653776543717,553,9309.03,0.272,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-13,201503_98,2015,3,W,1.0,male,white,18-29,bachelor,self-employed,89379.44228118035,623,28217.37,0.258,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-03-10,201503_99,2015,3,W,1.0,male,black,45-59,highschool,employed,42600.73696028474,623,13449.19,0.194,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-04-18,201504_0,2015,4,NE,1.0,female,hispanic,30-44,bachelor,employed,80048.592342886,594,25271.59,0.198,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-04-07,201504_1,2015,4,NE,1.0,male,asian,30-44,bachelor,employed,91711.62082974629,668,28953.65,0.296,0.01,1,18063.529,5.4,2.04,235.976,93.0,
2015-04-04,201504_2,2015,4,S,1.0,female,white,60+,bachelor,self-employed,64076.732633898995,605,20229.23,0.202,0.01,1,18063.529,5.4,2.04,235.976,93.0,
